date,precipitation_probability,precipitation,temperature,humidity,cloud_cover
2025-09-12 00:00:00,77,0.7,19.7,96.0,100.0
2025-09-12 01:00:00,81,1.0,19.5,96.0,99.0
2025-09-12 02:00:00,66,0.1,19.3,96.0,100.0
2025-09-12 03:00:00,42,0.9,19.1,97.0,100.0
2025-09-12 04:00:00,23,0.1,19.4,96.0,100.0
2025-09-12 05:00:00,13,0.0,19.4,96.0,100.0
2025-09-12 06:00:00,9,0.0,19.7,96.0,100.0
2025-09-12 07:00:00,13,0.0,20.7,93.0,100.0
2025-09-12 08:00:00,33,0.0,23.1,83.0,15.0
2025-09-12 09:00:00,61,0.5,24.9,76.0,93.0
2025-09-12 10:00:00,84,1.1,25.9,73.0,78.0
2025-09-12 11:00:00,94,1.1,26.1,74.0,17.0
2025-09-12 12:00:00,98,1.4,26.1,74.0,82.0
2025-09-12 13:00:00,100,1.9,25.9,76.0,100.0
2025-09-12 14:00:00,100,2.0,25.1,79.0,99.0
2025-09-12 15:00:00,100,1.8,24.0,83.0,100.0
2025-09-12 16:00:00,100,1.2,22.4,91.0,100.0
2025-09-12 17:00:00,100,1.6,21.5,93.0,100.0
2025-09-12 18:00:00,100,2.8,20.9,92.0,100.0
2025-09-12 19:00:00,100,1.5,20.2,94.0,100.0
2025-09-12 20:00:00,74,0.0,19.8,96.0,100.0
2025-09-12 21:00:00,37,0.0,19.7,96.0,100.0
2025-09-12 22:00:00,10,0.0,19.5,96.0,27.0
2025-09-12 23:00:00,0,0.0,19.4,96.0,100.0
2025-09-13 00:00:00,0,0.0,19.2,96.0,100.0
2025-09-13 01:00:00,0,0.0,18.9,96.0,100.0
2025-09-13 02:00:00,0,0.0,18.8,95.0,100.0
2025-09-13 03:00:00,0,0.0,18.7,95.0,100.0
2025-09-13 04:00:00,0,0.0,18.6,95.0,100.0
2025-09-13 05:00:00,0,0.0,18.5,95.0,100.0
2025-09-13 06:00:00,0,0.0,18.5,95.0,100.0
2025-09-13 07:00:00,0,0.0,19.9,93.0,100.0
2025-09-13 08:00:00,0,0.0,21.9,84.0,100.0
2025-09-13 09:00:00,0,0.0,24.1,73.0,100.0
2025-09-13 10:00:00,0,0.0,26.3,60.0,100.0
2025-09-13 11:00:00,0,0.0,27.8,53.0,100.0
2025-09-13 12:00:00,0,0.0,28.9,48.0,100.0
2025-09-13 13:00:00,0,0.0,29.1,46.0,100.0
2025-09-13 14:00:00,28,0.0,28.8,48.0,100.0
2025-09-13 15:00:00,66,0.0,28.1,51.0,100.0
2025-09-13 16:00:00,94,0.2,25.5,67.0,100.0
2025-09-13 17:00:00,100,0.2,23.3,80.0,100.0
2025-09-13 18:00:00,100,0.1,21.9,86.0,100.0
2025-09-13 19:00:00,90,0.1,20.9,90.0,100.0
2025-09-13 20:00:00,66,0.0,20.3,94.0,100.0
2025-09-13 21:00:00,34,0.0,20.0,94.0,100.0
2025-09-13 22:00:00,10,0.0,19.6,96.0,80.0
2025-09-13 23:00:00,1,0.0,19.3,96.0,95.0
2025-09-14 00:00:00,0,0.0,19.1,96.0,92.0
2025-09-14 01:00:00,0,0.0,18.8,96.0,100.0
2025-09-14 02:00:00,0,0.0,18.6,96.0,100.0
2025-09-14 03:00:00,0,0.0,18.4,95.0,38.0
2025-09-14 04:00:00,0,0.0,18.1,95.0,99.0
2025-09-14 05:00:00,0,0.0,17.8,95.0,100.0
2025-09-14 06:00:00,0,0.0,17.7,94.0,100.0
2025-09-14 07:00:00,0,0.0,19.3,89.0,100.0
2025-09-14 08:00:00,0,0.0,21.5,79.0,100.0
2025-09-14 09:00:00,0,0.0,24.2,67.0,100.0
2025-09-14 10:00:00,0,0.0,26.1,59.0,100.0
2025-09-14 11:00:00,0,0.0,26.9,55.0,100.0
2025-09-14 12:00:00,0,0.0,26.6,53.0,100.0
2025-09-14 13:00:00,0,0.0,26.6,51.0,100.0
2025-09-14 14:00:00,0,0.0,26.6,51.0,100.0
2025-09-14 15:00:00,0,0.0,25.9,60.0,100.0
2025-09-14 16:00:00,0,0.0,25.5,61.0,100.0
2025-09-14 17:00:00,15,0.0,28.3,44.0,97.0
2025-09-14 18:00:00,28,0.0,26.9,52.0,100.0
2025-09-14 19:00:00,50,0.0,25.7,61.0,100.0
2025-09-14 20:00:00,33,0.0,24.1,71.0,100.0
2025-09-14 21:00:00,35,0.0,23.0,76.0,100.0
2025-09-14 22:00:00,40,0.0,22.3,77.0,100.0
2025-09-14 23:00:00,40,0.0,21.7,78.0,100.0
2025-09-15 00:00:00,33,0.0,21.1,79.0,63.0
2025-09-15 01:00:00,18,0.0,20.6,79.0,84.0
2025-09-15 02:00:00,8,0.0,20.3,79.0,83.0
2025-09-15 03:00:00,8,0.0,20.0,78.0,82.0
2025-09-15 04:00:00,5,0.0,19.8,77.0,81.0
2025-09-15 05:00:00,3,0.0,19.6,78.0,82.0
2025-09-15 06:00:00,3,0.0,19.5,80.0,82.0
2025-09-15 07:00:00,0,0.0,20.5,77.0,80.0
2025-09-15 08:00:00,0,0.0,23.0,67.0,83.0
2025-09-15 09:00:00,0,0.0,25.3,59.0,82.0
2025-09-15 10:00:00,0,0.0,27.3,51.0,56.0
2025-09-15 11:00:00,0,0.0,28.9,45.0,53.0
2025-09-15 12:00:00,0,0.0,29.8,41.0,71.0
2025-09-15 13:00:00,0,0.0,30.5,38.0,62.0
2025-09-15 14:00:00,0,0.0,30.7,37.0,82.0
2025-09-15 15:00:00,0,0.0,30.4,38.0,95.0
2025-09-15 16:00:00,0,0.0,30.0,39.0,88.0
2025-09-15 17:00:00,0,0.0,28.8,45.0,85.0
2025-09-15 18:00:00,5,0.0,26.5,59.0,74.0
2025-09-15 19:00:00,30,0.1,24.3,68.0,80.0
2025-09-15 20:00:00,43,0.0,23.3,71.0,90.0
2025-09-15 21:00:00,43,0.0,22.4,75.0,94.0
2025-09-15 22:00:00,23,0.0,21.6,78.0,51.0
2025-09-15 23:00:00,20,0.0,21.1,81.0,100.0
2025-09-16 00:00:00,10,0.0,20.7,82.0,100.0
2025-09-16 01:00:00,5,0.0,20.2,84.0,100.0
2025-09-16 02:00:00,3,0.0,19.9,86.0,100.0
2025-09-16 03:00:00,0,0.0,19.6,87.0,100.0
2025-09-16 04:00:00,0,0.0,19.2,88.0,97.0
2025-09-16 05:00:00,0,0.0,18.9,87.0,97.0
2025-09-16 06:00:00,0,0.0,18.6,88.0,100.0
2025-09-16 07:00:00,0,0.0,20.1,82.0,76.0
2025-09-16 08:00:00,0,0.0,23.2,70.0,37.0
2025-09-16 09:00:00,0,0.0,25.7,62.0,100.0
2025-09-16 10:00:00,0,0.0,27.1,55.0,100.0
2025-09-16 11:00:00,3,0.0,28.5,50.0,100.0
2025-09-16 12:00:00,13,0.0,29.4,45.0,100.0
2025-09-16 13:00:00,13,0.0,30.2,41.0,100.0
2025-09-16 14:00:00,13,0.0,30.3,40.0,100.0
2025-09-16 15:00:00,35,0.0,28.8,49.0,100.0
2025-09-16 16:00:00,70,0.7,26.0,68.0,100.0
2025-09-16 17:00:00,78,1.6,25.4,73.0,99.0
2025-09-16 18:00:00,98,0.8,24.8,75.0,100.0
2025-09-16 19:00:00,100,0.6,24.2,79.0,98.0
2025-09-16 20:00:00,85,0.4,23.5,82.0,100.0
2025-09-16 21:00:00,80,0.0,23.1,84.0,100.0
2025-09-16 22:00:00,68,0.0,22.5,85.0,79.0
2025-09-16 23:00:00,53,0.0,21.8,86.0,81.0
2025-09-17 00:00:00,43,0.0,21.1,87.0,96.0
2025-09-17 01:00:00,38,0.0,21.1,88.0,50.0
2025-09-17 02:00:00,25,0.0,20.6,89.0,67.0
2025-09-17 03:00:00,15,0.0,20.2,91.0,100.0
2025-09-17 04:00:00,8,0.0,19.9,92.0,29.0
2025-09-17 05:00:00,3,0.0,19.6,94.0,49.0
2025-09-17 06:00:00,0,0.0,19.5,94.0,100.0
2025-09-17 07:00:00,3,0.0,20.7,88.0,63.0
2025-09-17 08:00:00,8,0.0,23.3,77.0,70.0
2025-09-17 09:00:00,3,0.0,25.3,67.0,69.0
2025-09-17 10:00:00,10,0.0,27.3,58.0,58.0
2025-09-17 11:00:00,15,0.0,28.6,51.0,100.0
2025-09-17 12:00:00,43,0.0,29.3,47.0,100.0
2025-09-17 13:00:00,58,0.0,28.8,50.0,100.0
2025-09-17 14:00:00,75,0.5,27.4,61.0,100.0
2025-09-17 15:00:00,90,1.3,26.3,68.0,100.0
2025-09-17 16:00:00,95,1.1,25.8,72.0,100.0
2025-09-17 17:00:00,100,0.6,25.5,74.0,100.0
2025-09-17 18:00:00,98,1.7,24.6,78.0,100.0
2025-09-17 19:00:00,98,0.9,23.7,81.0,100.0
2025-09-17 20:00:00,93,0.7,23.3,84.0,100.0
2025-09-17 21:00:00,83,0.2,22.8,87.0,82.0
2025-09-17 22:00:00,75,0.2,22.3,89.0,85.0
2025-09-17 23:00:00,75,0.0,22.0,91.0,99.0
2025-09-18 00:00:00,68,0.0,21.8,92.0,96.0
2025-09-18 01:00:00,45,0.0,21.4,92.0,81.0
2025-09-18 02:00:00,35,0.0,21.1,92.0,80.0
2025-09-18 03:00:00,23,0.0,20.9,92.0,73.0
2025-09-18 04:00:00,18,0.0,20.5,92.0,84.0
2025-09-18 05:00:00,15,0.0,20.1,93.0,64.0
2025-09-18 06:00:00,10,0.0,19.7,93.0,95.0
2025-09-18 07:00:00,3,0.0,21.0,87.0,100.0
2025-09-18 08:00:00,0,0.0,22.8,77.0,99.0
2025-09-18 09:00:00,0,0.0,24.8,68.0,43.0
2025-09-18 10:00:00,5,0.0,26.5,62.0,75.0
2025-09-18 11:00:00,13,0.0,27.7,55.0,100.0
2025-09-18 12:00:00,20,0.0,28.2,52.0,100.0
2025-09-18 13:00:00,20,0.0,28.2,54.0,100.0
2025-09-18 14:00:00,25,0.0,28.5,51.0,100.0
2025-09-18 15:00:00,23,0.0,27.7,56.0,100.0
2025-09-18 16:00:00,40,0.1,27.1,60.0,97.0
2025-09-18 17:00:00,48,0.0,26.6,62.0,100.0
2025-09-18 18:00:00,55,0.0,25.8,66.0,100.0
2025-09-18 19:00:00,55,0.0,24.0,74.0,52.0
2025-09-18 20:00:00,5,0.0,23.2,79.0,67.0
2025-09-18 21:00:00,13,0.0,22.5,82.0,84.0
2025-09-18 22:00:00,13,0.0,22.0,84.0,46.0
2025-09-18 23:00:00,10,0.0,21.5,86.0,0.0
2025-09-19 00:00:00,10,0.0,21.0,87.0,22.0
2025-09-19 01:00:00,3,0.0,20.7,88.0,22.0
2025-09-19 02:00:00,3,0.0,20.2,90.0,35.0
2025-09-19 03:00:00,3,0.0,20.0,90.0,79.0
2025-09-19 04:00:00,0,0.0,19.7,92.0,64.0
2025-09-19 05:00:00,0,0.0,19.4,93.0,33.0
2025-09-19 06:00:00,0,0.0,19.3,94.0,26.0
2025-09-19 07:00:00,0,0.0,20.5,88.0,32.0
2025-09-19 08:00:00,0,0.0,23.3,75.0,98.0
2025-09-19 09:00:00,0,0.0,25.4,66.0,100.0
2025-09-19 10:00:00,0,0.0,26.9,59.0,100.0
2025-09-19 11:00:00,0,0.0,27.9,54.0,100.0
2025-09-19 12:00:00,13,0.0,28.4,51.0,68.0
2025-09-19 13:00:00,40,0.0,29.0,48.0,95.0
2025-09-19 14:00:00,63,0.0,27.9,57.0,89.0
2025-09-19 15:00:00,75,0.1,27.3,62.0,71.0
2025-09-19 16:00:00,78,0.0,26.9,64.0,78.0
2025-09-19 17:00:00,78,0.6,25.8,71.0,100.0
2025-09-19 18:00:00,60,1.7,25.2,75.0,83.0
2025-09-19 19:00:00,43,0.3,24.5,75.0,77.0
2025-09-19 20:00:00,68,0.0,24.0,79.0,76.0
2025-09-19 21:00:00,40,0.0,23.3,83.0,46.0
2025-09-19 22:00:00,30,0.0,22.5,86.0,36.0
2025-09-19 23:00:00,25,0.0,22.0,88.0,48.0
2025-09-20 00:00:00,13,0.0,21.6,89.0,42.0
2025-09-20 01:00:00,3,0.0,21.7,89.0,8.0
2025-09-20 02:00:00,0,0.0,21.3,90.0,50.0
2025-09-20 03:00:00,0,0.0,21.0,91.0,75.0
2025-09-20 04:00:00,0,0.0,20.7,92.0,89.0
2025-09-20 05:00:00,3,0.0,20.5,92.0,100.0
2025-09-20 06:00:00,3,0.0,20.4,92.0,100.0
2025-09-20 07:00:00,0,0.0,21.5,86.0,80.0
2025-09-20 08:00:00,0,0.0,23.6,77.0,64.0
2025-09-20 09:00:00,0,0.0,25.7,68.0,44.0
2025-09-20 10:00:00,3,0.0,27.5,57.0,71.0
2025-09-20 11:00:00,18,0.0,28.2,53.0,74.0
2025-09-20 12:00:00,18,0.0,28.7,51.0,82.0
2025-09-20 13:00:00,28,0.0,27.7,57.0,77.0
2025-09-20 14:00:00,43,0.0,27.7,57.0,72.0
2025-09-20 15:00:00,45,0.0,27.1,60.0,91.0
2025-09-20 16:00:00,30,0.0,26.6,62.0,64.0
2025-09-20 17:00:00,23,0.0,25.8,66.0,62.0
2025-09-20 18:00:00,13,0.0,24.8,71.0,48.0
2025-09-20 19:00:00,3,0.0,24.0,74.0,48.0
2025-09-20 20:00:00,0,0.0,23.2,79.0,6.0
2025-09-20 21:00:00,0,0.0,22.4,83.0,0.0
2025-09-20 22:00:00,0,0.0,21.9,86.0,3.0
2025-09-20 23:00:00,0,0.0,21.4,88.0,10.0
2025-09-21 00:00:00,0,0.0,20.8,91.0,29.0
2025-09-21 01:00:00,0,0.0,20.0,92.0,68.0
2025-09-21 02:00:00,0,0.0,19.6,93.0,63.0
2025-09-21 03:00:00,0,0.0,19.5,93.0,70.0
2025-09-21 04:00:00,0,0.0,19.4,93.0,77.0
2025-09-21 05:00:00,0,0.0,19.2,93.0,76.0
2025-09-21 06:00:00,0,0.0,19.2,92.0,25.0
2025-09-21 07:00:00,0,0.0,20.2,87.0,3.0
2025-09-21 08:00:00,0,0.0,22.9,75.0,0.0
2025-09-21 09:00:00,0,0.0,25.3,67.0,12.0
2025-09-21 10:00:00,0,0.0,27.1,60.0,81.0
2025-09-21 11:00:00,0,0.0,28.4,54.0,59.0
2025-09-21 12:00:00,10,0.0,29.4,51.0,50.0
2025-09-21 13:00:00,30,0.0,29.2,53.0,74.0
2025-09-21 14:00:00,55,0.0,29.0,54.0,69.0
2025-09-21 15:00:00,63,0.0,28.6,56.0,79.0
2025-09-21 16:00:00,75,0.2,27.6,61.0,61.0
2025-09-21 17:00:00,85,0.2,26.8,65.0,40.0
2025-09-21 18:00:00,85,0.1,25.7,70.0,83.0
2025-09-21 19:00:00,75,0.5,24.2,76.0,70.0
2025-09-21 20:00:00,55,0.1,23.5,81.0,61.0
2025-09-21 21:00:00,33,0.0,23.3,83.0,98.0
2025-09-21 22:00:00,18,0.0,22.9,86.0,95.0
2025-09-21 23:00:00,3,0.0,22.3,90.0,85.0
2025-09-22 00:00:00,0,0.0,21.8,92.0,91.0
2025-09-22 01:00:00,0,0.0,21.4,92.0,100.0
2025-09-22 02:00:00,0,0.0,20.9,93.0,63.0
2025-09-22 03:00:00,0,0.0,20.4,93.0,100.0
2025-09-22 04:00:00,0,0.0,19.9,94.0,100.0
2025-09-22 05:00:00,0,0.0,19.5,94.0,27.0
2025-09-22 06:00:00,0,0.0,19.1,94.0,28.0
2025-09-22 07:00:00,0,0.0,20.7,83.0,0.0
2025-09-22 08:00:00,0,0.0,23.8,70.0,0.0
2025-09-22 09:00:00,0,0.0,26.6,60.0,0.0
2025-09-22 10:00:00,0,0.0,28.7,54.0,31.0
2025-09-22 11:00:00,0,0.0,30.0,50.0,34.0
2025-09-22 12:00:00,0,0.0,30.9,46.0,30.0
2025-09-22 13:00:00,0,0.0,31.3,44.0,49.0
2025-09-22 14:00:00,13,0.0,31.5,43.0,51.0
2025-09-22 15:00:00,53,0.0,31.2,42.0,73.0
2025-09-22 16:00:00,73,0.0,30.7,43.0,40.0
2025-09-22 17:00:00,80,0.0,29.6,48.0,77.0
2025-09-22 18:00:00,88,0.0,28.0,56.0,100.0
2025-09-22 19:00:00,83,0.0,27.3,62.0,91.0
2025-09-22 20:00:00,53,0.0,25.6,70.0,100.0
2025-09-22 21:00:00,33,0.0,24.0,78.0,100.0
2025-09-22 22:00:00,18,0.0,22.8,82.0,96.0
2025-09-22 23:00:00,18,0.0,21.8,83.0,95.0
2025-09-23 00:00:00,5,0.0,20.9,85.0,100.0
2025-09-23 01:00:00,3,0.0,19.5,87.0,100.0
2025-09-23 02:00:00,3,0.0,18.8,89.0,100.0
2025-09-23 03:00:00,3,0.0,18.7,86.0,100.0
2025-09-23 04:00:00,0,0.0,19.0,81.0,100.0
2025-09-23 05:00:00,0,0.0,18.9,79.0,67.0
2025-09-23 06:00:00,0,0.0,18.8,78.0,100.0
2025-09-23 07:00:00,0,0.0,20.1,78.0,100.0
2025-09-23 08:00:00,0,0.0,23.4,66.0,100.0
2025-09-23 09:00:00,0,0.0,25.7,62.0,100.0
2025-09-23 10:00:00,0,0.0,27.8,56.0,100.0
2025-09-23 11:00:00,0,0.0,29.6,49.0,44.0
2025-09-23 12:00:00,0,0.0,30.9,43.0,93.0
2025-09-23 13:00:00,0,0.0,31.5,38.0,78.0
2025-09-23 14:00:00,3,0.0,31.6,36.0,54.0
2025-09-23 15:00:00,18,0.0,31.9,34.0,81.0
2025-09-23 16:00:00,38,0.0,31.5,35.0,75.0
2025-09-23 17:00:00,48,0.0,29.9,41.0,87.0
2025-09-23 18:00:00,58,0.0,28.0,51.0,97.0
2025-09-23 19:00:00,53,0.0,26.4,60.0,96.0
2025-09-23 20:00:00,93,0.0,24.7,72.0,90.0
2025-09-23 21:00:00,83,0.1,23.8,79.0,83.0
2025-09-23 22:00:00,63,0.0,23.3,82.0,84.0
2025-09-23 23:00:00,28,0.0,22.5,85.0,66.0
2025-09-24 00:00:00,13,0.0,21.5,88.0,69.0
2025-09-24 01:00:00,5,0.0,20.7,88.0,45.0
2025-09-24 02:00:00,0,0.0,20.0,84.0,43.0
2025-09-24 03:00:00,0,0.0,19.0,80.0,36.0
2025-09-24 04:00:00,0,0.0,18.0,76.0,15.0
2025-09-24 05:00:00,0,0.0,17.3,73.0,44.0
2025-09-24 06:00:00,0,0.0,16.7,73.0,51.0
2025-09-24 07:00:00,0,0.0,19.2,64.0,58.0
2025-09-24 08:00:00,0,0.0,22.6,53.0,100.0
2025-09-24 09:00:00,0,0.0,25.7,48.0,100.0
2025-09-24 10:00:00,0,0.0,28.2,41.0,22.0
2025-09-24 11:00:00,5,0.0,30.1,35.0,20.0
2025-09-24 12:00:00,3,0.0,31.0,32.0,39.0
2025-09-24 13:00:00,5,0.0,31.1,36.0,40.0
2025-09-24 14:00:00,8,0.0,31.7,34.0,83.0
2025-09-24 15:00:00,18,0.0,30.5,38.0,100.0
2025-09-24 16:00:00,30,0.0,28.3,50.0,100.0
2025-09-24 17:00:00,38,0.5,25.9,66.0,100.0
2025-09-24 18:00:00,60,1.1,24.7,76.0,100.0
2025-09-24 19:00:00,78,1.5,24.0,77.0,100.0
2025-09-24 20:00:00,28,1.2,23.4,81.0,100.0
2025-09-24 21:00:00,15,0.7,22.9,83.0,100.0
2025-09-24 22:00:00,13,0.2,22.5,85.0,83.0
2025-09-24 23:00:00,10,0.0,22.0,88.0,93.0
2025-09-25 00:00:00,13,0.0,21.6,88.0,96.0
2025-09-25 01:00:00,10,0.0,21.2,89.0,98.0
2025-09-25 02:00:00,10,0.0,20.9,89.0,96.0
2025-09-25 03:00:00,3,0.0,20.7,89.0,81.0
2025-09-25 04:00:00,0,0.0,20.3,91.0,78.0
2025-09-25 05:00:00,0,0.0,19.9,91.0,71.0
2025-09-25 06:00:00,0,0.0,19.7,91.0,65.0
2025-09-25 07:00:00,0,0.0,21.0,85.0,49.0
2025-09-25 08:00:00,0,0.0,23.8,67.0,22.0
2025-09-25 09:00:00,0,0.0,26.0,59.0,14.0
2025-09-25 10:00:00,0,0.0,27.7,52.0,26.0
2025-09-25 11:00:00,3,0.0,29.0,48.0,65.0
2025-09-25 12:00:00,3,0.0,29.8,46.0,74.0
2025-09-25 13:00:00,13,0.0,30.5,41.0,72.0
2025-09-25 14:00:00,23,0.0,30.9,39.0,76.0
2025-09-25 15:00:00,30,0.0,30.4,41.0,85.0
2025-09-25 16:00:00,53,0.0,27.8,58.0,59.0
2025-09-25 17:00:00,68,0.1,26.0,69.0,69.0
2025-09-25 18:00:00,73,0.0,25.2,71.0,87.0
2025-09-25 19:00:00,78,0.1,23.5,76.0,92.0
2025-09-25 20:00:00,80,0.3,22.5,84.0,91.0
2025-09-25 21:00:00,80,0.6,22.1,86.0,100.0
2025-09-25 22:00:00,75,0.2,22.0,87.0,100.0
2025-09-25 23:00:00,73,0.0,21.8,89.0,100.0
2025-09-26 00:00:00,68,0.0,21.8,89.0,100.0
2025-09-26 01:00:00,58,0.0,21.1,94.0,93.0
2025-09-26 02:00:00,50,0.0,21.0,94.0,94.0
2025-09-26 03:00:00,45,0.0,21.0,93.0,91.0
2025-09-26 04:00:00,23,0.0,20.8,93.0,83.0
2025-09-26 05:00:00,13,0.0,20.6,94.0,72.0
2025-09-26 06:00:00,10,0.0,20.3,95.0,100.0
2025-09-26 07:00:00,8,0.0,21.3,91.0,35.0
2025-09-26 08:00:00,10,0.0,23.6,79.0,54.0
2025-09-26 09:00:00,0,0.0,25.6,69.0,54.0
2025-09-26 10:00:00,0,0.0,27.2,60.0,77.0
2025-09-26 11:00:00,3,0.0,28.5,52.0,68.0
2025-09-26 12:00:00,5,0.0,29.6,47.0,84.0
2025-09-26 13:00:00,18,0.0,29.8,47.0,97.0
2025-09-26 14:00:00,30,0.0,28.8,54.0,84.0
2025-09-26 15:00:00,35,0.1,27.8,61.0,89.0
2025-09-26 16:00:00,60,0.2,27.4,63.0,75.0
2025-09-26 17:00:00,60,0.0,27.1,64.0,79.0
2025-09-26 18:00:00,60,0.1,25.7,72.0,83.0
2025-09-26 19:00:00,83,0.0,25.5,72.0,84.0
2025-09-26 20:00:00,78,0.0,24.3,81.0,91.0
2025-09-26 21:00:00,68,0.0,23.3,86.0,74.0
2025-09-26 22:00:00,53,0.0,22.8,88.0,89.0
2025-09-26 23:00:00,23,0.0,22.3,89.0,93.0
2025-09-27 00:00:00,13,0.0,21.9,89.0,98.0
2025-09-27 01:00:00,18,0.0,21.7,88.0,84.0
2025-09-27 02:00:00,15,0.0,21.3,89.0,81.0
2025-09-27 03:00:00,13,0.0,21.0,88.0,88.0
2025-09-27 04:00:00,13,0.0,20.6,88.0,93.0
2025-09-27 05:00:00,8,0.0,20.1,88.0,99.0
2025-09-27 06:00:00,0,0.0,19.8,88.0,96.0
2025-09-27 07:00:00,0,0.0,21.2,80.0,96.0
2025-09-27 08:00:00,0,0.0,24.0,65.0,100.0
2025-09-27 09:00:00,0,0.0,26.4,57.0,100.0
2025-09-27 10:00:00,0,0.0,28.2,52.0,100.0
2025-09-27 11:00:00,0,0.0,29.2,48.0,100.0
2025-09-27 12:00:00,3,0.0,30.3,45.0,94.0
2025-09-27 13:00:00,3,0.0,30.5,45.0,97.0
2025-09-27 14:00:00,10,0.0,29.8,47.0,94.0
2025-09-27 15:00:00,18,0.0,28.5,54.0,99.0
2025-09-27 16:00:00,48,0.1,27.7,57.0,79.0
2025-09-27 17:00:00,60,0.0,27.5,54.0,100.0
2025-09-27 18:00:00,43,0.0,25.6,61.0,100.0
2025-09-27 19:00:00,28,0.0,23.7,73.0,100.0
2025-09-27 20:00:00,5,0.0,22.5,80.0,100.0
2025-09-27 21:00:00,0,0.0,21.8,84.0,99.0
2025-09-27 22:00:00,0,0.0,21.2,86.0,97.0
2025-09-27 23:00:00,0,0.0,20.7,88.0,92.0
2025-09-28 00:00:00,0,0.0,20.5,89.0,97.0
2025-09-28 01:00:00,0,0.0,20.1,92.0,80.0
2025-09-28 02:00:00,0,0.0,19.9,93.0,64.0
2025-09-28 03:00:00,0,0.0,19.7,94.0,43.0
2025-09-28 04:00:00,0,0.0,19.3,95.0,54.0
2025-09-28 05:00:00,0,0.0,19.0,94.0,68.0
2025-09-28 06:00:00,0,0.0,18.8,94.0,59.0
2025-09-28 07:00:00,0,0.0,20.6,88.0,75.0
2025-09-28 08:00:00,0,0.0,23.9,74.0,71.0
2025-09-28 09:00:00,0,0.0,26.4,62.0,89.0
2025-09-28 10:00:00,0,0.0,28.3,53.0,89.0
2025-09-28 11:00:00,5,0.0,29.0,49.0,86.0
2025-09-28 12:00:00,5,0.0,29.8,46.0,75.0
2025-09-28 13:00:00,8,0.0,30.0,47.0,64.0
2025-09-28 14:00:00,20,0.0,30.2,47.0,79.0
2025-09-28 15:00:00,35,0.0,29.3,50.0,94.0
2025-09-28 16:00:00,45,0.0,28.2,55.0,88.0
2025-09-28 17:00:00,35,0.0,27.3,60.0,67.0
2025-09-28 18:00:00,25,0.0,25.7,68.0,49.0
2025-09-28 19:00:00,8,0.0,24.7,74.0,37.0
2025-09-28 20:00:00,10,0.0,23.8,78.0,17.0
2025-09-28 21:00:00,0,0.0,23.0,81.0,41.0
2025-09-28 22:00:00,0,0.0,22.0,87.0,54.0
2025-09-28 23:00:00,0,0.0,21.4,90.0,82.0
2025-09-29 00:00:00,0,0.0,21.1,92.0,89.0
2025-09-29 01:00:00,3,0.0,20.9,91.0,85.0
2025-09-29 02:00:00,10,0.0,20.6,92.0,78.0
2025-09-29 03:00:00,13,0.0,20.7,91.0,70.0
2025-09-29 04:00:00,0,0.0,20.4,92.0,77.0
2025-09-29 05:00:00,0,0.0,20.4,91.0,77.0
2025-09-29 06:00:00,0,0.0,20.1,92.0,76.0
2025-09-29 07:00:00,0,0.0,21.3,86.0,73.0
2025-09-29 08:00:00,0,0.0,24.3,72.0,44.0
2025-09-29 09:00:00,10,0.0,26.4,65.0,79.0
2025-09-29 10:00:00,20,0.0,28.3,54.0,61.0
2025-09-29 11:00:00,25,0.0,29.4,47.0,66.0
2025-09-29 12:00:00,43,0.0,30.5,41.0,67.0
2025-09-29 13:00:00,60,0.0,31.2,35.0,51.0
2025-09-29 14:00:00,78,0.0,31.1,34.0,91.0
2025-09-29 15:00:00,85,0.0,30.2,39.0,95.0
2025-09-29 16:00:00,90,0.0,29.3,44.0,100.0
2025-09-29 17:00:00,85,0.1,27.4,54.0,100.0
2025-09-29 18:00:00,83,0.1,25.8,63.0,100.0
2025-09-29 19:00:00,83,0.2,24.3,70.0,100.0
2025-09-29 20:00:00,85,0.1,23.7,75.0,91.0
2025-09-29 21:00:00,63,0.0,23.1,80.0,100.0
2025-09-29 22:00:00,28,0.0,22.4,84.0,100.0
2025-09-29 23:00:00,8,0.0,22.0,86.0,100.0
2025-09-30 00:00:00,8,0.0,21.5,88.0,100.0
2025-09-30 01:00:00,5,0.0,21.2,88.0,100.0
2025-09-30 02:00:00,3,0.0,20.9,88.0,100.0
2025-09-30 03:00:00,3,0.0,20.5,90.0,95.0
2025-09-30 04:00:00,3,0.0,20.2,91.0,93.0
2025-09-30 05:00:00,0,0.0,19.9,92.0,85.0
2025-09-30 06:00:00,0,0.0,19.8,92.0,100.0
2025-09-30 07:00:00,3,0.0,21.0,84.0,90.0
2025-09-30 08:00:00,0,0.0,23.6,70.0,98.0
2025-09-30 09:00:00,0,0.0,26.0,58.0,100.0
2025-09-30 10:00:00,8,0.0,27.6,52.0,100.0
2025-09-30 11:00:00,18,0.0,28.9,48.0,83.0
2025-09-30 12:00:00,20,0.0,29.8,44.0,92.0
2025-09-30 13:00:00,25,0.0,29.6,44.0,100.0
2025-09-30 14:00:00,30,0.1,28.4,49.0,100.0
2025-09-30 15:00:00,53,0.1,27.4,55.0,100.0
2025-09-30 16:00:00,70,0.1,27.0,59.0,100.0
2025-09-30 17:00:00,88,0.1,26.4,63.0,100.0
